VIT_01s0011g02260.t01	GO:0005634	GO:0035673	GO:0007165	GO:0009056	GO:0016020																																															
VIT_01s0011g02270.t01	GO:0051510	GO:0004674	GO:0009555	GO:0005886	GO:0061387	GO:0005515	GO:0005829	GO:0045995	GO:0046777	GO:0005737	GO:0006468	GO:0007009	GO:0051302	GO:0005730																																						
VIT_01s0011g02280.t01	GO:0005524	GO:0006419	GO:0005739	GO:0009507	GO:0006400	GO:0016597	GO:0002161	GO:0005634	GO:0004813																																											
VIT_01s0011g02290.t01	GO:0044248	GO:0019752	GO:0008270	GO:0043161	GO:0048589	GO:1901565	GO:0005634	GO:0003677	GO:0009416																																											
VIT_01s0011g02300.t01	GO:0003674	GO:0009507	GO:0008150	GO:0005739																																																
VIT_01s0011g02310.t01	GO:0005634	GO:0003674	GO:0010087	GO:0009416																																																
VIT_01s0011g02320.t01	GO:0005575	GO:0009627	GO:0044248	GO:0009414	GO:0009700	GO:0009753	GO:0002376	GO:0010243	GO:1901701	GO:0050832	GO:0009737	GO:0000302	GO:0042742	GO:0009751	GO:0006979	GO:0031347	GO:0009611	GO:0010035	GO:0003674																																	
VIT_01s0011g02330.t01	GO:0071310	GO:0003674	GO:0007165	GO:0005575																																																
VIT_01s0011g02340.t01	GO:0031267	GO:0005829	GO:0006606	GO:0015031	GO:0005635																																															
VIT_01s0011g02350.t01	GO:0031327	GO:0008270	GO:0005634																																																	
VIT_01s0011g02360.t01	GO:0009789	GO:0005739	GO:0005515	GO:0047484	GO:0005634	GO:0004842	GO:0071456	GO:0016567	GO:0061630	GO:0000976	GO:0005737																																									
VIT_01s0011g02380.t01	GO:0016567	GO:0009687	GO:0009651	GO:0005515	GO:0006970	GO:0009739	GO:0009507																																													
VIT_01s0011g02390.t01	GO:0016567	GO:0009687	GO:0009651	GO:0005515	GO:0006970	GO:0009739	GO:0009507																																													
VIT_01s0011g02410.t01	GO:0031327	GO:0008270	GO:0005634																																																	
VIT_01s0011g02420.t01	GO:0004842	GO:0009789	GO:0009651	GO:0005515	GO:0016567	GO:0047484	GO:0061630																																													
VIT_01s0011g02430.t01	GO:0048316	GO:0044085	GO:0002953	GO:0030163	GO:0098771	GO:0009507																																														
VIT_01s0011g02440.t01	GO:0048316	GO:0044085	GO:0002953	GO:0030163	GO:0098771	GO:0009507																																														
VIT_01s0011g02460.t01	GO:0009753	GO:0042742	GO:0009404	GO:0004674	GO:0019901	GO:0009755	GO:0071456	GO:0050832	GO:0004714	GO:1901701	GO:0005886	GO:0005634	GO:0006468	GO:0014070	GO:0010200	GO:0097305	GO:0002682	GO:0044248	GO:0071396	GO:0010035	GO:0006970	GO:0031347																														
VIT_01s0011g02470.t01	GO:0009755	GO:0009753	GO:0098542	GO:1901701	GO:0006970	GO:0005509	GO:0009737	GO:0048523	GO:0005634	GO:0009611	GO:0030234	GO:0014070	GO:0031347	GO:0010200																																						
VIT_01s0011g02480.t01	GO:0015662	GO:0005739	GO:0000287	GO:0015914	GO:0005794	GO:0140326	GO:0005886	GO:0045332	GO:1901703	GO:0016887																																										
VIT_01s0011g02490.t01	GO:0008251	GO:0002100	GO:0005634	GO:0009507																																																
VIT_01s0011g02510.t01	GO:0030150	GO:0006457	GO:0008270	GO:0005739	GO:0051087	GO:0050821	GO:0009507																																													
VIT_01s0011g02520.t01	GO:0000822	GO:0016036	GO:0005794	GO:0006817	GO:0005886	GO:0015114	GO:0005737																																													
VIT_01s0011g02530.t01	GO:0000139	GO:0005789	GO:0016787	GO:0010296	GO:0009507																																															
VIT_01s0011g02730.t01	GO:0005886	GO:0042542	GO:0010588	GO:0042626	GO:0015562	GO:0140115	GO:0009736	GO:0042742	GO:0010222	GO:0010184	GO:0005515	GO:0140352	GO:0140359																																							
